,"Nr
okr.","Nr
listy","Nr
poz.",Kandydat,Głosy,"%
w okr.",Mandat
3487,19,7,20,BOROWY Cezary,373,0.0005078208495175702,-
3488,19,7,21,PAWŁOWSKI Andrzej Jerzy,419,0.0005704475494580748,-
3489,19,7,22,RZEWUSKI Wojciech Michał,546,0.0007433516992938158,-
3490,19,7,23,RUBKIEWICZ Stanisław,482,0.000656218899376592,-
3491,19,7,24,ROGOYSKI Andrzej Tomasz,258,0.0003512540996663086,-
3492,19,7,25,KARCZMARCZYK Dariusz,239,0.00032538654969088276,-
3493,19,7,26,SZTYBER Mirosław,139,0.00018924154982022053,-
3494,19,7,28,ORGELBRAND Jan Krzysztof,220,0.00029951899971545693,-
3495,19,7,29,MASNY Marcin Paweł,300,0.00040843499961198677,-
3496,19,7,30,WACHNICKI Jarosław Paweł,115,0.0001565667498512616,-
3497,19,7,31,WIS Mariusz Janusz,173,0.0002355308497762457,-
3498,19,7,32,BOWKIEWICZ Hubert Łukasz,62,8.44098999198106e-05,-
3499,19,7,33,BIENIEK Adam,212,0.00028862739972580396,-
3500,19,7,34,PIETRUSIŃSKI Kacper Karol,271,0.0003689529496494947,-
3501,19,7,35,SAMBORSKI Leszek,5596,0.00761867419276226,-
3502,19,8,1,JANISZEWSKI Michał,397,0.0005404956494865291,-
3503,19,8,2,SORBIAN Andrzej Józef,93,0.00012661484987971588,-
3504,19,8,3,GMURCZYK Adam Wojciech,99,0.00013478354987195564,-
3505,19,8,4,GĄSIOR Stanisław Jan,66,8.985569991463708e-05,-
3506,19,8,5,TURKAS Andrzej Stanisław,33,4.492784995731854e-05,-
3507,19,8,6,GUTOWSKA Sylwia,121,0.00016473544984350132,-
3508,19,8,7,SOWIŃSKI Sławomir Marek,22,2.9951899971545694e-05,-
3509,19,8,8,SZCZEŚNIAK Lech Andrzej,62,8.44098999198106e-05,-
3510,19,8,9,TRZEBIŃSKI Jan,19,2.586754997542583e-05,-
3511,19,8,10,SZYMANKIEWICZ Wacław,46,6.262669994050464e-05,-
3512,19,8,11,PACHOWSKI Andrzej,20,2.722899997413245e-05,-
3513,19,8,12,RADZIWON Wojciech,15,2.042174998059934e-05,-
3514,19,8,13,SZLENDAK Wacław Stanisław,14,1.9060299981892714e-05,-
3515,19,8,14,FILIPKOWSKI Tomasz Henryk,3,4.0843499961198676e-06,-
3516,19,8,15,ROMANOWSKI Marian Piotr,22,2.9951899971545694e-05,-
3517,19,8,16,KOCISZEWSKI Marian,11,1.4975949985772847e-05,-
3518,19,8,17,MADEJA Janusz Marek,10,1.3614499987066225e-05,-
3519,19,8,18,STOLARCZYK Paweł,11,1.4975949985772847e-05,-
3520,19,8,19,KALISZEWSKI Zdzisław,14,1.9060299981892714e-05,-
3521,19,8,20,MAKOWSKI Grzegorz,28,3.812059996378543e-05,-
3522,19,8,21,NADSTAWNY Leonard Jan,10,1.3614499987066225e-05,-
3523,19,8,22,ARCISZEWSKA-WĘGIEŁEK Anna Grażyna,53,7.215684993145099e-05,-
3524,19,8,23,ROZEMSKI Krzysztof Bogusław,12,1.633739998447947e-05,-
3525,19,8,24,MAMCAN Zbigniew Jacek,5,6.807249993533113e-06,-
3526,19,8,25,WOJCIECHOWSKI Zygmunt Stanisław,8,1.089159998965298e-05,-
3527,19,8,26,GOŚCIŃSKI Tomasz Marek,8,1.089159998965298e-05,-
3528,19,8,27,KORLICKI Waldemar,6,8.168699992239735e-06,-
3529,19,8,28,DOMOSŁAWSKI Sławomir Stanisław,11,1.4975949985772847e-05,-
3530,19,8,29,LEWANDOWSKA Teresa,38,5.173509995085166e-05,-
3531,19,8,30,SZYMAŃSKI Mirosław,14,1.9060299981892714e-05,-
3532,19,8,31,MARCIŃSKI Artur,7,9.530149990946357e-06,-
3533,19,8,32,FEDORCZYK Bogusław Stanisław,8,1.089159998965298e-05,-
3534,19,8,33,CZARNECKI Janusz Konrad,18,2.4506099976719204e-05,-
3535,19,8,34,MARCHWIŃSKA-WOLNIEWICZ Joanna Maria,30,4.084349996119868e-05,-
3536,19,8,35,KRAKOWIAK Henryk,16,2.178319997930596e-05,-
3537,19,8,36,ŚLIWOCKI Zygmunt,7,9.530149990946357e-06,-
3538,19,8,37,WÓJCIK Elżbieta Jolanta,26,3.5397699966372184e-05,-
3539,19,8,38,FABISIAK Grzegorz Ryszard,27,3.6759149965078805e-05,-
3540,19,9,1,TEJKOWSKI Bolesław,157,0.00021374764979693972,-
3541,19,9,2,KRYGIER-BUCKA Barbara,13,1.7698849983186092e-05,-
3542,19,9,3,SIKORSKI Tadeusz,15,2.042174998059934e-05,-
3543,19,9,4,PAPIERNIK Michał,14,1.9060299981892714e-05,-
3544,19,9,5,CHEŁSTOWSKI Bogdan,6,8.168699992239735e-06,-
3545,19,9,6,SYLWANOWICZ-ŁĄCKA Danuta Barbara,11,1.4975949985772847e-05,-
3546,19,9,7,NOWAŃSKI Dariusz Józef,6,8.168699992239735e-06,-
3547,19,9,8,WINKLER-SPAKOWSKA Jolanta Elżbieta,9,1.2253049988359602e-05,-
3548,19,9,9,JAROS Maria,17,2.3144649978012582e-05,-
3549,19,9,10,LITYŃSKI Marek,15,2.042174998059934e-05,-
3550,19,9,11,ROSZKOWSKI Robert,7,9.530149990946357e-06,-
3551,19,9,12,MAZIEWSKI Antoni,3,4.0843499961198676e-06,-
3552,19,9,13,WIERZBA Kazimierz Franciszek,3,4.0843499961198676e-06,-
3553,19,9,14,ROSSOCHACKI Jan,2,2.722899997413245e-06,-
3554,19,9,15,DOBROWOLSKI Stanisław,3,4.0843499961198676e-06,-
3555,19,9,16,CIEŚLAK Elżbieta,27,3.6759149965078805e-05,-
3556,19,9,17,RODEWALD Szczepan Zdzisław,2,2.722899997413245e-06,-
3557,19,9,18,CIEŚLAK Ziemowit,6,8.168699992239735e-06,-
3558,19,9,19,STANISZEWSKI Krzysztof Piotr,5,6.807249993533113e-06,-
3559,19,9,20,SUROWIECKA Jolanta Dominika,13,1.7698849983186092e-05,-
3560,19,10,1,MACIAREWICZ Antoni,24900,0.0339001049677949,T
3561,19,10,2,DYBCZYŃSKI Rajmund Stanisław,672,0.0009148943991308503,-
3562,19,10,3,UTRACKI Marek Paweł,281,0.00038256744963656095,-
3563,19,10,4,PRUCHNO-WRÓBLEWSKI Lech Roman,460,0.0006262669994050463,-
3564,19,10,5,WITEK Adam,331,0.00045063994957189206,-
3565,19,10,6,OSIŃSKA Krystyna Elżbieta,2232,0.0030387563971131814,-
3566,19,10,7,KASZTELEWICZ Daniel Józef,194,0.00026412129974908474,-
3567,19,10,8,SIKORSKI Jerzy,289,0.0003934590496262139,-
3568,19,10,9,GROCHOWY Ryszard,110,0.00014975949985772846,-
3569,19,10,10,LEŚNIKOWSKI Wojciech Roman,429,0.000584062049445141,-
3570,19,10,11,MICKIEWICZ Lucjan Adam,415,0.0005650017494632484,-
3571,19,10,12,TRAWIŃSKI Jan Józef,247,0.0003362781496805358,-
3572,19,10,13,WALENCIK Adam Józef,231,0.0003144949497012298,-
3573,19,10,14,MARKOWSKI Roman Kazimierz,218,0.0002967960997180437,-
3574,19,10,15,AWŁASEWICZ-BORKOWSKA Irena,3806,0.005181678695077405,-
3575,19,10,16,PŁOSZAJSKI Grzegorz Antoni,982,0.0013369438987299034,-
3576,19,10,17,TERLECKI Władysław Antoni,589,0.0008018940492382007,-
3577,19,10,18,TRĄBIŃSKI Bogdan,147,0.0002001331498098735,-
3578,19,10,19,MAŁKOWSKA Janina,835,0.0011368107489200298,-
3579,19,10,20,SIEWIERSKI Zdzisław Edward,260,0.00035397699966372185,-
3580,19,10,21,GAJEWSKI Jerzy Ireneusz,222,0.0003022418997128702,-
3581,19,10,22,GŁUSZKIEWICZ Janusz Klemens,130,0.00017698849983186093,-
3582,19,10,23,WYROŻEMSKI Andrzej,210,0.00028590449972839074,-
3583,19,10,24,MROWCA-CIUŁACZ Józef,71,9.666294990817019e-05,-
3584,19,10,25,KOZA Kazimierz,144,0.00019604879981375363,-
3585,19,10,26,GIELAREK Radosław,31,4.22049499599053e-05,-
3586,19,10,27,SANAK Waldemar Józef,30,4.084349996119868e-05,-
3587,19,10,28,POŻOGA Robert,289,0.0003934590496262139,-
3588,19,10,29,HEPNAR Andrzej,35,4.7650749954731786e-05,-
3589,19,10,30,SOBCZAK Bogusław,97,0.00013206064987454237,-
3590,19,10,31,MAZUREK Roman,189,0.00025731404975555164,-
3591,19,10,32,OLSZEWSKI Jan Ferdynand,13255,0.018046019732856283,T
3592,19,14,1,IKONOWICZ Piotr Igor,899,0.0012239435488372535,-
3593,19,14,2,KOZAKIEWICZ Weronika,47,6.398814993921126e-05,-
3594,19,14,3,KISLING Patryk,21,2.8590449972839072e-05,-
3595,19,14,4,GÓRNICKI Stanisław,19,2.586754997542583e-05,-
3596,19,14,5,GUŁA Roman Władysław,19,2.586754997542583e-05,-
3597,19,14,6,SCHIELE Ryszard Arkadiusz,13,1.7698849983186092e-05,-
3598,19,14,7,SEREMENTO Robert Piotr,10,1.3614499987066225e-05,-
3599,19,14,8,SZYMAŃSKI Łukasz,22,2.9951899971545694e-05,-
3600,19,14,9,OSTROWSKI Janusz,24,3.267479996895894e-05,-
3601,19,14,10,GMAJ Stanisław Jakub,10,1.3614499987066225e-05,-
3602,19,14,11,MIENIEWSKI Daniel,10,1.3614499987066225e-05,-
3603,19,14,12,SIKORA Ryszard,13,1.7698849983186092e-05,-
3604,19,14,13,MROCZKOWSKI Zbigniew Karol,10,1.3614499987066225e-05,-
3605,19,14,14,OLEJNICZAK Bogusław,6,8.168699992239735e-06,-
3606,19,14,15,SZUMSKI Maciej Jerzy,12,1.633739998447947e-05,-
3607,19,14,16,TABOROWICZ Jerzy,12,1.633739998447947e-05,-
3608,19,14,17,ZIELIŃSKI Krzysztof Roman,21,2.8590449972839072e-05,-
3609,19,14,18,DOLECKA Eliza,35,4.7650749954731786e-05,-
3610,19,14,19,SZATOW Zbigniew Czesław,8,1.089159998965298e-05,-
3611,20,1,1,CELIŃSKI Andrzej Bohdan,14193,0.048385117306551574,T
3612,20,1,2,KACZMAREK Wiesław Władysław,20235,0.06898279776636872,T
3613,20,1,3,PASZCZYK Stanisław Stefan,7064,0.024081763450537613,-
3614,20,1,4,RYŚ-FERENS Erwina Lilia,7144,0.024354490103431582,-
3615,20,1,5,ŁAPIŃSKI Mariusz,7511,0.025605623623582673,T
3616,20,1,6,PAPUGA Marek Zdzisław,5998,0.020447680800725454,-
3617,20,1,7,SAPIEŻYŃSKA Aleksandra Zofia,3045,0.01038065822577676,-
3618,20,1,8,STRZAŁKOWSKI Adam Stanisław,2103,0.0071693018879502544,-
3619,20,1,9,BOOSS Krzysztof Karol,764,0.00260453953513742,-
3620,20,1,10,TRZOSOWSKI Krzysztof,1053,0.003589764568716889,-
3621,20,1,11,LUBAŃSKI Ryszard,1946,0.006634075831645837,-
3622,20,1,12,LEŚ Krzysztof Janusz,1772,0.006040895361601451,-
3623,20,1,13,TRACZYK Zdzisław Władysław,1416,0.004827261756223281,-
3624,20,1,14,CHOJNACKA Irena Stanisława,1710,0.005829532205608624,-
3625,20,1,15,RATAJ Robert Leszek,2619,0.008928388799116366,-
3626,20,1,16,KALATA Anna,2540,0.00865907122938357,-
3627,20,1,17,WRZOSEK-ORŁOWSKA Elżbieta,1078,0.003674991647746255,-
3628,20,1,18,BOROWSKI Jan Bartłomiej,3864,0.013172697334778785,-
3629,20,1,19,ŁUCZYŃSKA Renata Elżbieta,4160,0.014181785950486477,-
3630,20,2,1,KAWĘCKI Krzysztof,1136,0.003872718471094384,-
3631,20,2,2,JACKOWSKI Jan Maria,4240,0.014454512603380447,-
3632,20,2,3,CZARNECKI Marek,1070,0.003647718982456858,-
3633,20,2,4,DUDZIK Grzegorz,844,0.0028772661880313907,-
3634,20,2,5,ZAKRZEWSKA Jadwiga,888,0.0030272658471230747,-
3635,20,2,6,MIODUSZEWSKA Maria,706,0.0024068127117892915,-
3636,20,2,7,RYTEL Konrad,2038,0.006947711482473903,-
3637,20,2,8,SEMENIUK Zygmunt Jan,138,0.00047045347624209943,-
3638,20,2,9,CHRZANOWSKI Stanisław,357,0.0012170426885393442,-
3639,20,2,10,KOZŁOWSKI Jarosław,346,0.0011795427737664233,-
3640,20,2,11,WŁOCHYŃSKI Tadeusz,233,0.0007943163765536897,-
3641,20,2,12,KOZŁOWSKI Kacper,199,0.0006784075490737521,-
3642,20,2,13,ADAMIAK Wojciech,258,0.0008795434555830555,-
3643,20,2,14,DUCH Bolesław,174,0.0005931804700443862,-
3644,20,2,15,PIOTROWICZ Marek,217,0.0007397710459748955,-
3645,20,2,16,SMERECZYŃSKI Ryszard,80,0.0002727266528939707,-
3646,20,2,17,BRYNDA Paweł,95,0.0003238629003115902,-
3647,20,2,18,JAKUBOWSKI Władysław,101,0.000344317399278638,-
3648,20,2,19,RUSEK Cezary,232,0.000790907293392515,-
3649,20,2,20,ANUSZ Andrzej,1024,0.0034909011570428247,-
3650,20,3,1,PETRU Ryszard Jerzy,4649,0.01584882761630087,-
3651,20,3,2,FRYDRYCH Zdzisława Barbara,586,0.0019977227324483354,-
3652,20,3,3,OLSZOWSKI Jan Konstanty,706,0.0024068127117892915,-
3653,20,3,4,GAWLIKOWSKA Agata,624,0.0021272678925729712,-
3654,20,3,5,ZAKLIKA Iwona Agata,301,0.0010261340315135647,-
3655,20,3,6,KOSACKI Zygmunt Stanisław,143,0.0004874988920479726,-
3656,20,3,7,ŻMIJEWSKA Antonina Maria,298,0.0010159067820300408,-
3657,20,3,8,FRĄCKOWIAK Marek Antoni,190,0.0006477258006231804,-
3658,20,3,9,MICHAŁOWSKA Izabela Sylwia,296,0.0010090886157076916,-
3659,20,3,10,KUCZARA Elżbieta,326,0.0011113611105429307,-
3660,20,3,11,DOBIECH Tomasz,71,0.000242044904443399,-
3661,20,3,12,KOBZA Andrzej,76,0.00025909032024927216,-
3662,20,3,13,JEZIOROWSKI Marek Hipolit,120,0.00040908997934095605,-
3663,20,3,14,FELTYNOWSKA Grażyna Anna,174,0.0005931804700443862,-
3664,20,3,15,KULKA Zenon Kazimierz,112,0.00038181731405155896,-
3665,20,3,16,KUCHARZ Adam,84,0.00028636298553866925,-
3666,20,3,17,PIHOWICZ Michał Tytus,119,0.00040568089617978143,-
3667,20,3,18,MATUSZKIEWICZ Jan Marek,360,0.0012272699380228682,-
3668,20,4,1,WITASZEK Zbigniew,7583,0.025851077611187247,T
3669,20,4,2,ŻARSKA Róża,2666,0.009088615707691573,-
3670,20,4,3,NASIŁOWSKI Marian,1742,0.005938622866766212,-
3671,20,4,4,DROZD Krzysztof Marek,1728,0.005890895702509767,-
3672,20,4,5,BUDNICKI Gustaw,924,0.0031499928409253614,-
3673,20,4,6,BUZA Józef Kazimierz,698,0.0023795400464998945,-
3674,20,4,7,WIŚNIOWSKA Elżbieta,2012,0.006859075320283363,-
3675,20,4,8,SOCHOCKI Jakub,748,0.002549994204558626,-
3676,20,4,9,DRĄŻKIEWICZ Sebastian Michał,417,0.0014215876782098223,-
3677,20,4,10,ANTOSIEWICZ Antoni Alfred,669,0.00228067663482583,-
3678,20,4,11,KURZELA Elżbieta,1374,0.004684080263453946,-
3679,20,4,12,RUDNICKI Mariusz Paweł,674,0.002297722050631703,-
3680,20,4,13,STĘPIEŃ Stanisław,1152,0.003927263801673178,-
3681,20,4,14,SKOCZYLAS Dariusz,740,0.002522721539269229,-
3682,20,4,15,MASŁOWSKI Edward,450,0.0015340874225285852,-
3683,20,4,16,JĘDRYCH Wiesława,640,0.0021818132231517656,-
3684,20,5,1,DORN Ludwik Stanisław,17482,0.05959759182365495,T
3685,20,5,2,ZAWISZA Artur Wojciech,5648,0.019254501694314332,T
3686,20,5,3,PIĄTKIEWICZ Jacek Antoni,2553,0.00870338931047884,-
3687,20,5,4,PAZIEWSKA Elżbieta,3823,0.013032924925170625,-
3688,20,5,5,MARKIEWICZ Katarzyna,3438,0.01172042790811839,-
3689,20,5,6,WÓJCIK Wiesław,1922,0.006552257835777646,-
3690,20,5,7,SIERAKOWSKI Tadeusz Wojciech,1990,0.0067840754907375215,-
3691,20,5,8,TARCHALSKI Krzysztof Roman,531,0.0018102231585837305,-
3692,20,5,9,DZIEWIĄTKOWSKA Izabella Teresa,1959,0.006678393912741107,-
3693,20,5,10,OLSZEWSKI Dariusz,2686,0.009156797370915066,-
3694,20,5,11,SKOWROŃSKI Marek,1740,0.005931804700443862,-
3695,20,5,12,PLEŚNIARSKI Kazimierz,316,0.0010772702789311843,-
3696,20,5,13,PARADZIŃSKA Bożena Wanda,1333,0.004544307853845787,-
3697,20,5,14,TRZEŚNIEWSKI Cezary Wiktor,529,0.0018034049922613811,-
3698,20,5,15,HAJDACKI Jacek Jan,1642,0.005597714550648748,-
3699,20,5,16,MILCZAREK Adam Bogdan,827,0.002819311774291422,-
3700,20,5,17,SZAFRAŃSKI Marek Łukasz,664,0.0022636312190199566,-
3701,20,5,18,KOBUSZEWSKI Jerzy,1040,0.003545446487621619,-
3702,20,5,19,MARTON Tadeusz,874,0.00297953868286663,-
3703,20,5,20,BISKUPSKI Krzysztof,2157,0.007353392378653685,-
3704,20,6,1,PIECHOCIŃSKI Janusz,7194,0.024524944261490315,T
3705,20,6,2,KRĘŹLEWICZ Antoni,2269,0.007735209692705244,-
3706,20,6,3,PSZONKA Mirosław Antoni,2364,0.008059072593016834,-
3707,20,6,4,BŁACHNIO Antoni Janusz,609,0.002076131645155352,-
3708,20,6,5,CHMIELEWSKA Barbara Teresa,1550,0.005284078899820683,-
3709,20,6,6,ĆMIEL Robert Jacek,517,0.0017624959943272856,-
3710,20,6,7,GRZYB Janusz,1315,0.004482944356944643,-
3711,20,6,8,HOŁDAK Ryszard,309,0.001053406696802962,-
3712,20,6,9,KOLON Stanisław,417,0.0014215876782098223,-
3713,20,6,10,KRYSIK Władysław,1190,0.004056808961797814,-
3714,20,6,11,MAKUCH Krzysztof,577,0.0019670409839977637,-
3715,20,6,12,MARTON Marianna Jolanta,474,0.0016159054183967764,-
3716,20,6,13,MUCHA Bernard Dariusz,1904,0.006490894338876503,-
3717,20,6,14,OLECHOWSKI Adam,1243,0.00423749036934007,-
3718,20,6,15,POPIOŁEK Jacek,218,0.0007431801291360702,-
3719,20,6,16,PRZYBYSZEWSKA Barbara,583,0.0019874954829648115,-
3720,20,6,17,SIARNA Andrzej Henryk,951,0.0032420380862770767,-
3721,20,6,18,SPŁAWIŃSKI Jacek,91,0.00031022656766689166,-
3722,20,6,19,ŚWIDERSKI Andrzej,1079,0.0036784007309074297,-
3723,20,6,20,SIEMION Wojciech,1397,0.004762489176160963,-
3724,20,7,1,OKSIUTA Krzysztof Roman,13148,0.04482262540312408,T
3725,20,7,2,HARDT Wojciech Robert,5706,0.01945222851766246,-
3726,20,7,3,BIELAŃSKI Roman,1783,0.006078395276374372,-
3727,20,7,4,ZIEMSKI Arkadiusz Jerzy,1002,0.003415901327496983,-
3728,20,7,5,STYPUŁKOWSKA Ewa Barbara,3851,0.013128379253683514,-
3729,20,7,6,ZAMOYSKI Marcin Lesław,3132,0.010677248460798953,-
3730,20,7,7,BAJ Mateusz Ryszard,1092,0.0037227188120027,-
3731,20,7,8,MALAROWSKI Witold,930,0.003170447339892409,-
3732,20,7,9,KAWCZYŃSKA Krystyna Maria,1613,0.005498851138974684,-
3733,20,7,10,OLECHOWSKA Alicja Danuta,7429,0.025326078804366353,T
3734,20,7,11,BARTKIEWICZ Katarzyna Barbara,1876,0.006395440010363612,-
3735,20,7,12,MADEJAK Mikołaj,632,0.0021545405578623686,-
3736,20,7,13,JAKUBIAK Waldemar Andrzej,616,0.0020999952272835742,-
3737,20,7,14,WASILEWSKI Radomir Waldemar,431,0.001469314842466267,-
3738,20,7,15,SOCHAN Andrzej Marian,462,0.0015749964204626807,-
3739,20,7,16,WOJCIECHOWSKI Michał Jerzy,3381,0.011526110167931437,-
3740,20,8,1,GORYSZEWSKI Henryk Józef,255,0.0008693162060995316,-
3741,20,8,2,JĘCZMYK Lech,45,0.00015340874225285852,-
3742,20,8,3,SUTKOWSKI Tadeusz,182,0.0006204531353337833,-
3743,20,8,4,PIWOWARSKI Marcin,68,0.0002318176549598751,-
3744,20,8,5,MAGNUSZEWSKI Mariusz,34,0.00011590882747993755,-
3745,20,8,6,BARTOLD Jan Klaudiusz,12,4.0908997934095604e-05,-
3746,20,8,7,RYBAK Paweł Piotr,36,0.0001227269938022868,-
3747,20,8,8,NOWAK Marek Czesław,34,0.00011590882747993755,-
3748,20,8,9,KUŚMIREK Wiktor Czesław,80,0.0002727266528939707,-
3749,20,8,10,MICHTA Andrzej,20,6.818166322349268e-05,-
3750,20,8,11,TRZEBIŃSKI Konrad,14,4.772716425644487e-05,-
3751,20,8,12,SOBIECKI Marcin Piotr,24,8.181799586819121e-05,-
3752,20,8,13,ASSYUGIER Alicja,38,0.00012954516012463608,-
3753,20,8,14,WYSOCKI Andrzej Seweryn,27,9.20452453517151e-05,-
3754,20,8,15,KARCZEWSKI Ryszard,27,9.20452453517151e-05,-
3755,20,8,16,WOROWSKI Stanisław,12,4.0908997934095604e-05,-
3756,20,8,17,LEWANDOWSKI Henryk Mikołaj,30,0.00010227249483523901,-
3757,20,8,18,PELC Jolanta Maria,50,0.0001704541580587317,-
3758,20,8,19,BASAK Robert Artur,3,1.0227249483523901e-05,-
3759,20,8,20,BOKSZNAJDER Anna Elżbieta,27,9.20452453517151e-05,-
3760,20,9,1,OLSZANKA Andrzej Bohdan,45,0.00015340874225285852,-
3761,20,9,2,ŁAZUKA Zbigniew,44,0.00014999965909168387,-
3762,20,9,3,NOWAK Katarzyna Janina,26,8.863616219054048e-05,-
3763,20,9,4,PAJDAK Mirosława Jadwiga,19,6.477258006231804e-05,-
3764,20,9,5,PLUTA Ryszard,28,9.545432851288974e-05,-
3765,20,9,6,PYRAK Edmund,11,3.749991477292097e-05,-
3766,20,9,7,STRZYŻEWSKI Kazimierz,19,6.477258006231804e-05,-
3767,20,9,8,SZYMAŃSKA Irmina,22,7.499982954584194e-05,-
3768,20,9,9,SZYMAŃSKI Jerzy,15,5.113624741761951e-05,-
3769,20,9,10,BEDNAREK Agnieszka,34,0.00011590882747993755,-
3770,20,9,11,DEREK Marta Joanna,19,6.477258006231804e-05,-
3771,20,10,1,GIERTYCH Roman Jacek,13261,0.04520785180033682,T
3772,20,10,2,PUDŁOWSKA Grażyna Alicja,1577,0.005376124145172397,-
3773,20,10,3,NOWACKI Kazimierz,887,0.0030238567639619,-
3774,20,10,4,STACHERA Tomasz,506,0.0017249960795543647,-
3775,20,10,5,ADWENT Filip Stanisław,631,0.002151131474701194,-
3776,20,10,6,PIWOWAR Henryka,1567,0.005342033313560651,-
3777,20,10,7,DUBICKI Kazimierz,340,0.0011590882747993755,-
3778,20,10,8,DĄBEK Jan Adam,462,0.0015749964204626807,-
3779,20,10,9,SOTOMSKI Mieczysław,353,0.0012034063558946457,-
3780,20,10,10,KULCZYCKI Tadeusz,836,0.0028499935227419937,-
3781,20,10,11,SZCZĘŚCIK Małgorzata,1154,0.003934081967995527,-
3782,20,10,12,BRODOWSKA Wanda,636,0.002168176890507067,-
3783,20,10,13,SUMKA Tadeusz,435,0.0014829511751109656,-
3784,20,10,14,SAWICKI Jan Włodzimierz,364,0.0012409062706675667,-
3785,20,10,15,DASZKIEWICZ-KRZEMIŃSKA Elżbieta,1202,0.00409771795973191,-
3786,20,10,16,WOJNARSKA Ludmiła,1188,0.004049990795475465,-
3787,20,10,17,TARACH Stanisław,1023,0.0034874920738816504,-
3788,20,10,18,KARPOWICZ Ryszard,156,0.0005318169731432428,-
3789,20,10,19,BRZOSTEK-PAWŁOWSKA Jolanta,491,0.0016738598321367451,-
3790,20,10,20,STRZEŻEK Jan,433,0.0014761330087886165,-
3791,21,1,1,SZTELIGA Jerzy,25813,0.08301975389642552,T
3792,21,1,2,JAKUBOWSKA Aleksandra,36496,0.11737841158346358,T
3793,21,1,3,PILARCZYK Józef Jerzy,7083,0.02278034001659559,T
3794,21,1,4,WIECHEĆ Krzysztof,3243,0.010430134501456939,-
3795,21,1,5,NAMYSŁO Andrzej Józef,4112,0.013225011739127638,T
3796,21,1,6,DROZD Jerzy Jan,1854,0.005962833600277879,-
3797,21,1,7,SPÓR Andrzej,3825,0.01230196252484514,-
3798,21,1,8,DANCEWICZ Dorota Stanisława,3740,0.012028585579848582,-
3799,21,1,9,KULIG Mirosław,1929,0.006204048551745432,-
3800,21,1,10,MICHAŁEK - CZEREPAK Ewa Barbara,2646,0.008510063487775226,-
3801,21,1,11,LYSEK Norbert,2940,0.009455626097528029,-
3802,21,1,12,NOWAK Kryspin,3359,0.010803213626393419,-
3803,21,1,13,PIEKARZ Jan,632,0.0020326379910332363,-
3804,21,1,14,SITARCZYK - CZAJKOWSKA Anna,859,0.0027627152441416928,-
3805,21,1,15,PIETRZYK Kazimierz,3937,0.012662176852370017,T
3806,21,1,16,WIERZCHOWIEC Leszek Jan,3857,0.012404880904137962,-
3807,21,1,17,HORNIK - KLIMENTOWSKA Katarzyna,2069,0.006654316461151528,-
3808,21,1,18,WOŹNICZKA Gracjana,1894,0.006091481574393908,-
3809,21,1,19,RUTKOWSKA Elżbieta,2742,0.008818818625653693,-
3810,21,1,20,RURYNKIEWICZ Ewa,1938,0.0062329943459215375,-
3811,21,1,21,SAWCZUK Janusz,1141,0.0036696834616596874,-
3812,21,1,22,KOZUBEK - KOPECKA Genowefa,1083,0.0034831438991914476,-
3813,21,1,23,LANGNER Leonard,1425,0.004583084077883484,-
3814,21,1,24,KNYCH Przemysław,162,0.0005210242951699118,-
3815,21,1,25,BAJAK Danuta,912,0.0029331738098454293,-
3816,21,1,26,CIEŚLIK Bohdan,1087,0.00349600869660305,-
3817,21,2,1,SZELWICKI Franciszek,3322,0.010684214250336093,-
3818,21,2,2,ŁĄGIEWKA Stanisław,954,0.0030682541826672583,-
3819,21,2,3,KRAJCZY Norbert,1368,0.004399760714768144,-
3820,21,2,4,CHMIELEWSKI Jarosław,495,0.0015920186796858416,-
3821,21,2,5,PICH Józef,670,0.0021548535664434624,-
3822,21,2,6,KOWOLIK Katarzyna,434,0.0013958305191588995,-
3823,21,2,7,DROP Wojciech Antoni,525,0.0016885046602728624,-
3824,21,2,8,BOGDANOWICZ Kazimiera,441,0.0014183439146292045,-
3825,21,2,9,ROSZKOWIAK Jerzy,301,0.0009680760052231078,-
3826,21,2,10,KANIA Marian,364,0.0011706965644558511,-
3827,21,2,11,BORTNIK Wacław,370,0.0011899937605732553,-
3828,21,2,12,CHYLA Jan,456,0.0014665869049227146,-
3829,21,2,13,WARZECHA Edmund,188,0.0006046454783453297,-
3830,21,2,14,MAŁKUS Elżbieta,154,0.0004952947003467063,-
3831,21,2,15,ZUG Henryk,301,0.0009680760052231078,-
3832,21,2,16,KUCHTA Edward Adam,136,0.00043740311199449387,-
3833,21,2,17,SZYMAŃSKA Genowefa,364,0.0011706965644558511,-
3834,21,2,18,DUBIK Michał,120,0.0003859439223480828,-
3835,21,2,19,KISIELEWICZ Marian,155,0.000498510899699607,-
3836,21,2,20,CZOCHROWSKI Zbigniew,99,0.00031840373593716834,-
3837,21,2,21,CIECIERSKI Jerzy,170,0.0005467538899931174,-
3838,21,3,1,SZCZYGIELSKI Kazimierz Marian,3478,0.011185941349388601,-
3839,21,3,2,STANKIEWICZ Mirosław Waldemar,576,0.0018525308272707975,-
3840,21,3,3,JANKOWSKA Elżbieta Halina,1042,0.0033512797257225194,-
3841,21,3,4,PROSZEWSKI Andrzej Stanisław,490,0.001575937682921338,-
3842,21,3,5,ISZCZUK Aleksander,334,0.0010742105838688306,-
